,show_name,network,genre,time_slot,program_start_time,program_duration,show_premier,show_repeat,rating
1289,BARISTAS,JGBC,Comedy,2016-03-31 21:30:00,2016-03-31 21:30:00,1800,0,0,0.01838875908769329
1290,BARISTAS,JGBC,Comedy,2016-04-07 21:30:00,2016-04-07 21:30:00,1800,0,0,0.01917647158306101
1291,BARISTAS,JGBC,Comedy,2016-04-14 21:30:00,2016-04-14 21:30:00,1800,0,0,0.018738618232658426
1292,BARISTAS,JGBC,Comedy,2016-04-21 21:30:00,2016-04-21 21:30:00,1800,0,0,0.023081575009264558
1293,BARISTAS,JGBC,Comedy,2016-04-28 21:30:00,2016-04-28 21:30:00,1800,0,0,0.022505881413603747
1294,BARISTAS,JGBC,Comedy,2016-05-05 21:30:00,2016-05-05 21:30:00,1800,0,0,0.021106694067311256
1295,BARISTAS,JGBC,Comedy,2016-05-12 21:30:00,2016-05-12 21:30:00,1800,0,0,0.02590699558669946
1296,BARISTAS,JGBC,Comedy,2016-06-06 20:30:00,2016-06-06 20:30:00,1800,1,1,0.015254888858942831
1297,BARISTAS,JGBC,Comedy,2016-06-13 20:30:00,2016-06-13 20:30:00,1800,0,1,0.014295673011488057
1298,BARISTAS,JGBC,Comedy,2016-06-20 20:30:00,2016-06-20 20:30:00,1800,0,1,0.013135237206481824
1299,BARISTAS,JGBC,Comedy,2016-06-27 20:30:00,2016-06-27 20:30:00,1800,0,1,0.012975183101438534
1300,BARISTAS,JGBC,Comedy,2016-07-11 20:30:00,2016-07-11 20:30:00,1800,0,1,0.012688645790519829
1301,BARISTAS,JGBC,Comedy,2016-07-18 20:30:00,2016-07-18 20:30:00,1800,0,1,0.010337993295825892
1302,BARISTAS,JGBC,Comedy,2016-07-25 20:30:00,2016-07-25 20:30:00,1800,0,1,0.013302198295320554
1303,BARISTAS,JGBC,Comedy,2016-08-01 20:30:00,2016-08-01 20:30:00,1800,0,1,0.01378061408887242
1304,BARISTAS,JGBC,Comedy,2016-08-08 20:30:00,2016-08-08 20:30:00,1800,0,1,0.0098497882289526
1305,BARISTAS,JGBC,Comedy,2016-08-15 20:30:00,2016-08-15 20:30:00,1800,0,1,0.01225550806859145
1306,BARISTAS,JGBC,Comedy,2016-08-22 20:30:00,2016-08-22 20:30:00,1800,0,1,0.013834609035474852
1307,BARISTAS,JGBC,Comedy,2016-08-29 20:30:00,2016-08-29 20:30:00,1800,0,1,0.012215762256770644
1308,BARISTAS,JGBC,Comedy,2016-10-10 21:00:00,2016-10-10 21:00:00,3600,1,0,0.019408052176219045
1309,BARISTAS,JGBC,Comedy,2016-10-17 21:00:00,2016-10-17 21:00:00,1800,0,0,0.01670982891901747
1310,BARISTAS,JGBC,Comedy,2016-10-24 21:00:00,2016-10-24 21:00:00,1800,0,0,0.01800809967845659
1311,BARISTAS,JGBC,Comedy,2016-10-31 21:00:00,2016-10-31 21:00:00,1800,0,0,0.016325132827261578
1312,BARISTAS,JGBC,Comedy,2016-11-07 21:00:00,2016-11-07 21:00:00,1800,0,0,0.01869600212152352
1313,BARISTAS,JGBC,Comedy,2016-11-14 21:00:00,2016-11-14 21:00:00,1800,0,0,0.01787006967878808
1314,BARISTAS,JGBC,Comedy,2016-11-21 21:00:00,2016-11-21 21:00:00,1800,0,0,0.01815656803792224
1315,BARISTAS,JGBC,Comedy,2016-12-05 21:00:00,2016-12-05 21:00:00,1800,0,0,0.019958545231544403
1316,BARISTAS,JGBC,Comedy,2016-12-12 21:00:00,2016-12-12 21:00:00,1800,0,0,0.01869581350482315
1317,BARISTAS,JGBC,Comedy,2016-12-19 21:30:00,2016-12-19 21:30:00,1800,0,0,0.0176542267378261
1318,BARISTAS,JGBC,Comedy,2017-01-02 21:00:00,2017-01-02 21:00:00,1800,0,0,0.019866801736997383
1319,BARISTAS,JGBC,Comedy,2017-01-16 21:00:00,2017-01-16 21:00:00,1800,0,0,0.01888032611794345
1320,BARISTAS,JGBC,Comedy,2017-01-23 21:00:00,2017-01-23 21:00:00,1800,0,0,0.02458348742002851
1321,JOKE'S ON YOU,JGBC,Comedy,2016-01-06 20:30:00,2016-01-06 20:30:00,1800,1,0,0.020844851261664927
1322,JOKE'S ON YOU,JGBC,Comedy,2016-01-12 22:30:00,2016-01-12 22:37:00,1800,0,1,0.012462072971060877
1323,JOKE'S ON YOU,JGBC,Comedy,2016-01-13 20:30:00,2016-01-13 20:30:00,1800,0,0,0.025959007782232254
1324,JOKE'S ON YOU,JGBC,Comedy,2016-01-20 20:30:00,2016-01-20 20:30:00,1800,0,0,0.02395069895226224
1325,JOKE'S ON YOU,JGBC,Comedy,2016-01-27 20:30:00,2016-01-27 20:30:00,1800,0,0,0.02297145864636324
1326,JOKE'S ON YOU,JGBC,Comedy,2016-02-03 20:30:00,2016-02-03 20:31:00,1800,0,0,0.02281553095037564
1327,JOKE'S ON YOU,JGBC,Comedy,2016-02-10 20:30:00,2016-02-10 20:30:00,1800,0,0,0.02167225351211131
1328,JOKE'S ON YOU,JGBC,Comedy,2016-04-25 20:00:00,2016-04-25 20:00:00,1800,1,0,0.024160864602634502
1329,JOKE'S ON YOU,JGBC,Comedy,2016-05-02 20:00:00,2016-05-02 20:00:00,1800,0,0,0.02406829936327191
1330,JOKE'S ON YOU,JGBC,Comedy,2016-05-02 20:30:00,2016-05-02 20:30:00,1800,0,0,0.025704223292793853
1331,JOKE'S ON YOU,JGBC,Comedy,2016-05-09 20:00:00,2016-05-09 20:00:00,1800,0,0,0.023442624397803456
1332,JOKE'S ON YOU,JGBC,Comedy,2016-05-09 20:30:00,2016-05-09 20:30:00,1800,0,0,0.02714589158777752
1333,JOKE'S ON YOU,JGBC,Comedy,2016-05-16 20:00:00,2016-05-16 20:00:00,1800,0,0,0.02519168732944783
1334,JOKE'S ON YOU,JGBC,Comedy,2016-05-16 20:30:00,2016-05-16 20:30:00,1800,0,0,0.02732780379341711
1335,COPS ON THE BEACH,JGBC,Drama,2015-09-04 21:00:00,2015-09-04 21:00:00,3600,0,1,0.01572244181854934
1336,COPS ON THE BEACH,JGBC,Drama,2015-09-11 21:00:00,2015-09-11 21:00:00,3600,0,1,0.01349719554964121
1337,COPS ON THE BEACH,JGBC,Drama,2015-09-18 21:00:00,2015-09-18 21:00:00,3600,0,1,0.01963608066906984
1338,COPS ON THE BEACH,JGBC,Drama,2015-09-25 21:00:00,2015-09-25 21:00:00,3600,1,0,0.024882902924232727
1339,COPS ON THE BEACH,JGBC,Drama,2015-10-02 21:00:00,2015-10-02 21:00:00,3600,0,0,0.0336363585890914
1340,COPS ON THE BEACH,JGBC,Drama,2015-10-09 21:00:00,2015-10-09 21:00:00,3600,0,0,0.031726951116800864
1341,COPS ON THE BEACH,JGBC,Drama,2015-10-16 21:00:00,2015-10-16 21:00:00,3600,0,0,0.03179835650035374
1342,COPS ON THE BEACH,JGBC,Drama,2015-10-23 21:00:00,2015-10-23 21:00:00,3600,0,0,0.028377926658356638
1343,COPS ON THE BEACH,JGBC,Drama,2015-10-30 21:00:00,2015-10-30 21:00:00,3600,0,0,0.02502251056160092
1344,COPS ON THE BEACH,JGBC,Drama,2015-11-06 21:00:00,2015-11-06 21:00:00,3600,0,0,0.031903196492942085
1345,COPS ON THE BEACH,JGBC,Drama,2015-11-13 21:00:00,2015-11-13 21:00:00,3600,0,0,0.029094538692180705
1346,COPS ON THE BEACH,JGBC,Drama,2015-11-20 21:00:00,2015-11-20 21:00:00,3600,0,0,0.029799685577603343
1347,COPS ON THE BEACH,JGBC,Drama,2015-11-27 21:00:00,2015-11-27 21:00:00,3600,0,1,0.02040942761850217
1348,COPS ON THE BEACH,JGBC,Drama,2015-12-04 21:00:00,2015-12-04 21:00:00,3600,0,1,0.02153333995889903
1349,COPS ON THE BEACH,JGBC,Drama,2015-12-11 21:00:00,2015-12-11 21:00:00,3600,0,0,0.02901413516154028
1350,COPS ON THE BEACH,JGBC,Drama,2015-12-23 21:00:00,2015-12-23 21:01:00,3600,0,1,0.014342327599411562
1351,COPS ON THE BEACH,JGBC,Drama,2016-01-01 21:00:00,2016-01-01 21:00:00,3600,0,1,0.02101313138833676
1352,COPS ON THE BEACH,JGBC,Drama,2016-01-01 22:00:00,2016-01-01 22:00:00,3600,0,1,0.01755550375635886
1353,COPS ON THE BEACH,JGBC,Drama,2016-01-08 21:00:00,2016-01-08 21:00:00,3600,0,0,0.033614925479230534
1354,COPS ON THE BEACH,JGBC,Drama,2016-01-15 21:00:00,2016-01-15 21:00:00,3600,0,0,0.030022101472223162
1355,COPS ON THE BEACH,JGBC,Drama,2016-01-22 21:00:00,2016-01-22 21:00:00,3600,0,0,0.033590458528450634
1356,COPS ON THE BEACH,JGBC,Drama,2016-01-29 21:00:00,2016-01-29 21:00:00,3600,0,1,0.022784959892867968
1357,COPS ON THE BEACH,JGBC,Drama,2016-02-12 21:00:00,2016-02-12 21:00:00,3600,0,0,0.03169671401138699
1358,COPS ON THE BEACH,JGBC,Drama,2016-02-19 21:00:00,2016-02-19 21:00:00,3600,0,0,0.02805664073712226
1359,COPS ON THE BEACH,JGBC,Drama,2016-02-26 21:00:00,2016-02-26 21:00:00,3600,0,0,0.025714867836808947
1360,COPS ON THE BEACH,JGBC,Drama,2016-03-04 21:00:00,2016-03-04 21:00:00,3600,0,1,0.02361941043695044
1361,COPS ON THE BEACH,JGBC,Drama,2016-03-11 21:00:00,2016-03-11 21:00:00,3600,0,0,0.02645256160091635
1362,COPS ON THE BEACH,JGBC,Drama,2016-04-01 21:00:00,2016-04-01 21:00:00,3600,0,0,0.025631343866859814
1363,COPS ON THE BEACH,JGBC,Drama,2016-04-08 21:00:00,2016-04-08 21:00:00,3600,0,0,0.029928058299363267
1364,COPS ON THE BEACH,JGBC,Drama,2016-04-15 21:00:00,2016-04-15 21:00:00,3600,0,0,0.030904042953879326
1365,COPS ON THE BEACH,JGBC,Drama,2016-04-22 21:00:00,2016-04-22 21:00:00,3600,0,0,0.023975918775056428
1366,COPS ON THE BEACH,JGBC,Drama,2016-04-29 21:00:00,2016-04-29 21:00:00,3600,0,0,0.0260682788801671
1367,COPS ON THE BEACH,JGBC,Drama,2016-05-06 21:00:00,2016-05-06 21:00:00,3600,0,0,0.031719691237408615
1368,COPS ON THE BEACH,JGBC,Drama,2016-05-13 21:00:00,2016-05-13 21:00:00,3600,0,0,0.028020521982279417
1369,COPS ON THE BEACH,JGBC,Drama,2016-05-13 22:00:00,2016-05-13 22:00:00,3600,0,0,0.027024924502240345
1370,COPS ON THE BEACH,JGBC,Drama,2016-05-27 21:00:00,2016-05-27 21:00:00,3600,0,1,0.013563905804669341
1371,COPS ON THE BEACH,JGBC,Drama,2016-06-03 21:00:00,2016-06-03 21:00:00,3600,0,1,0.01792566115284843
1372,COPS ON THE BEACH,JGBC,Drama,2016-06-10 21:00:00,2016-06-10 21:01:00,3540,0,1,0.014363249226144969
1373,COPS ON THE BEACH,JGBC,Drama,2016-06-17 21:00:00,2016-06-17 21:00:00,3600,0,1,0.018690700737796044
1374,COPS ON THE BEACH,JGBC,Drama,2016-06-24 21:00:00,2016-06-24 21:00:00,3600,0,1,0.01515299464339858
1375,COPS ON THE BEACH,JGBC,Drama,2016-07-01 21:00:00,2016-07-01 21:00:00,3600,0,1,0.015821541538928004
1376,COPS ON THE BEACH,JGBC,Drama,2016-07-08 21:00:00,2016-07-08 21:00:00,3600,0,1,0.0172903267189974
1377,COPS ON THE BEACH,JGBC,Drama,2016-07-15 21:00:00,2016-07-15 21:00:00,3600,0,1,0.015640693595660816
1378,COPS ON THE BEACH,JGBC,Drama,2016-07-22 21:00:00,2016-07-22 21:00:00,3600,0,1,0.013166126503385776
1379,COPS ON THE BEACH,JGBC,Drama,2016-07-29 21:00:00,2016-07-29 21:00:00,3600,0,1,0.018317052437422092
1380,COPS ON THE BEACH,JGBC,Drama,2016-08-05 21:00:00,2016-08-05 21:00:00,3600,0,1,0.01216665335377152
1381,COPS ON THE BEACH,JGBC,Drama,2016-08-12 21:00:00,2016-08-12 21:00:00,3600,0,1,0.012586082185089107
1382,COPS ON THE BEACH,JGBC,Drama,2016-08-19 21:00:00,2016-08-19 21:00:00,3600,0,1,0.01025499486237914
1383,COPS ON THE BEACH,JGBC,Drama,2016-09-02 21:00:00,2016-09-02 21:00:00,3600,0,1,0.015237256107667315
1384,COPS ON THE BEACH,JGBC,Drama,2016-09-16 21:00:00,2016-09-16 21:00:00,3600,0,1,0.014197528756588324
1385,COPS ON THE BEACH,JGBC,Drama,2016-09-23 21:00:00,2016-09-23 21:00:00,3600,1,0,0.03218851269599232
1386,COPS ON THE BEACH,JGBC,Drama,2016-09-30 21:00:00,2016-09-30 21:00:00,3600,0,0,0.02998261487718368
1387,COPS ON THE BEACH,JGBC,Drama,2016-10-07 21:00:00,2016-10-07 21:00:00,3600,0,0,0.030951522508038582
1388,COPS ON THE BEACH,JGBC,Drama,2016-10-14 21:00:00,2016-10-14 21:00:00,3600,0,0,0.028923413995425463
1389,COPS ON THE BEACH,JGBC,Drama,2016-10-21 21:00:00,2016-10-21 21:00:00,3600,0,0,0.033738004110451816
1390,COPS ON THE BEACH,JGBC,Drama,2016-10-28 21:00:00,2016-10-28 21:00:00,3600,0,0,0.02985614194318295
1391,COPS ON THE BEACH,JGBC,Drama,2016-11-04 21:00:00,2016-11-04 21:00:00,3600,0,0,0.032672751284516195
1392,COPS ON THE BEACH,JGBC,Drama,2016-11-11 21:00:00,2016-11-11 21:00:00,3600,0,0,0.030341646915503694
1393,COPS ON THE BEACH,JGBC,Drama,2016-11-18 21:00:00,2016-11-18 21:00:00,3600,0,0,0.03647220321874897
1394,COPS ON THE BEACH,JGBC,Drama,2016-12-02 21:00:00,2016-12-02 21:00:00,3600,1,1,0.01772546335399609
1395,COPS ON THE BEACH,JGBC,Drama,2016-12-09 21:00:00,2016-12-09 21:00:00,3600,0,0,0.03023819292604502
1396,COPS ON THE BEACH,JGBC,Drama,2016-12-16 21:00:00,2016-12-16 21:00:00,3600,0,0,0.034502141578546086
1397,COPS ON THE BEACH,JGBC,Drama,2016-12-23 21:00:00,2016-12-23 21:00:00,3600,0,1,0.01747095133755428
1398,COPS ON THE BEACH,JGBC,Drama,2016-12-30 21:00:00,2016-12-30 21:00:00,3600,0,1,0.018794201743627142
1399,COPS ON THE BEACH,JGBC,Drama,2017-01-06 21:00:00,2017-01-06 21:00:00,3600,0,0,0.0338157672456658
1400,COPS ON THE BEACH,JGBC,Drama,2017-01-13 21:00:00,2017-01-13 21:00:00,3600,0,0,0.033078021331256015
1401,COPS ON THE BEACH,JGBC,Drama,2017-01-20 20:30:00,2017-01-20 20:59:00,3660,0,0,0.02593768007273173
1402,DETECTIVES,JGBC,Drama,2015-09-01 20:00:00,2015-09-01 20:00:00,3600,0,1,0.02885865426338308
1403,DETECTIVES,JGBC,Drama,2015-09-08 20:00:00,2015-09-08 20:00:00,3660,0,1,0.03121860475417016
1404,DETECTIVES,JGBC,Drama,2015-09-22 20:00:00,2015-09-22 20:00:00,3600,1,0,0.056382732944783215
1405,DETECTIVES,JGBC,Drama,2015-09-29 20:00:00,2015-09-29 20:00:00,3600,0,0,0.052892628608968095
1406,DETECTIVES,JGBC,Drama,2015-10-06 20:00:00,2015-10-06 20:00:00,3600,0,0,0.05681842468753159
1407,DETECTIVES,JGBC,Drama,2015-10-13 20:00:00,2015-10-13 20:00:00,3600,0,0,0.05836346124044065
1408,DETECTIVES,JGBC,Drama,2015-10-20 20:00:00,2015-10-20 20:00:00,3600,0,0,0.06031585863962536
1409,DETECTIVES,JGBC,Drama,2015-10-27 20:00:00,2015-10-27 20:00:00,3600,0,0,0.06118018987299127
1410,DETECTIVES,JGBC,Drama,2015-11-03 20:00:00,2015-11-03 20:00:00,3600,0,0,0.05813351103325135
1411,DETECTIVES,JGBC,Drama,2015-11-10 20:00:00,2015-11-10 20:00:00,3600,0,0,0.05618565508877135
1412,DETECTIVES,JGBC,Drama,2015-11-17 20:00:00,2015-11-17 20:00:00,3600,0,0,0.060911333877977286
1413,DETECTIVES,JGBC,Drama,2015-11-24 20:00:00,2015-11-24 20:00:00,3600,0,0,0.05237135383889769
1414,DETECTIVES,JGBC,Drama,2015-12-08 20:00:00,2015-12-08 20:00:00,3600,1,1,0.037683208739008864
1415,DETECTIVES,JGBC,Drama,2015-12-15 20:00:00,2015-12-15 20:00:00,3600,0,0,0.05598587642758481
1416,DETECTIVES,JGBC,Drama,2015-12-22 20:00:00,2015-12-22 20:00:00,3600,0,1,0.03347665768284877
1417,DETECTIVES,JGBC,Drama,2015-12-29 20:00:00,2015-12-29 20:00:00,3600,0,1,0.03318613431930735
1418,DETECTIVES,JGBC,Drama,2016-01-01 20:00:00,2016-01-01 20:00:00,3600,0,1,0.02457834998147088
1419,DETECTIVES,JGBC,Drama,2016-01-05 20:00:00,2016-01-05 20:00:00,3600,0,0,0.057528786510797424
1420,DETECTIVES,JGBC,Drama,2016-01-12 20:00:00,2016-01-12 20:00:00,3600,0,1,0.03511733264831722
1421,DETECTIVES,JGBC,Drama,2016-01-19 20:00:00,2016-01-19 20:00:00,3600,0,0,0.05485391776437692
1422,DETECTIVES,JGBC,Drama,2016-01-24 22:00:00,2016-01-24 22:05:00,3600,0,1,0.02031195605790071
1423,DETECTIVES,JGBC,Drama,2016-01-26 20:00:00,2016-01-26 20:00:00,3600,0,1,0.04439006586261497
1424,DETECTIVES,JGBC,Drama,2016-02-02 22:00:00,2016-02-02 22:01:00,3540,0,1,0.02550334947070657
1425,DETECTIVES,JGBC,Drama,2016-02-09 20:00:00,2016-02-09 20:00:00,3600,0,0,0.054784901795640606
1426,DETECTIVES,JGBC,Drama,2016-02-16 20:00:00,2016-02-16 20:00:00,3600,0,0,0.06365769101842805
1427,DETECTIVES,JGBC,Drama,2016-02-23 20:00:00,2016-02-23 20:00:00,3600,0,0,0.05708836588282856
1428,DETECTIVES,JGBC,Drama,2016-03-01 20:00:00,2016-03-01 20:00:00,3600,0,0,0.056089772529730825
1429,DETECTIVES,JGBC,Drama,2016-03-08 21:00:00,2016-03-08 21:00:00,3600,0,1,0.02502356677222653
1430,DETECTIVES,JGBC,Drama,2016-03-15 20:00:00,2016-03-15 20:00:00,3660,0,0,0.05539616108685051
1431,DETECTIVES,JGBC,Drama,2016-03-22 20:00:00,2016-03-22 20:00:00,3600,0,0,0.055165247869150696
1432,DETECTIVES,JGBC,Drama,2016-03-29 20:00:00,2016-03-29 20:00:00,3600,0,1,0.03671958385271031
1433,DETECTIVES,JGBC,Drama,2016-04-05 20:00:00,2016-04-05 20:00:00,3600,0,0,0.05172448617053532
1434,DETECTIVES,JGBC,Drama,2016-04-12 21:00:00,2016-04-12 21:00:00,3600,0,1,0.036680826297880935
1435,DETECTIVES,JGBC,Drama,2016-04-19 20:00:00,2016-04-19 20:00:00,3600,0,0,0.04536710529596065
1436,DETECTIVES,JGBC,Drama,2016-04-26 20:00:00,2016-04-26 20:00:00,3600,0,1,0.03579126799851766
1437,DETECTIVES,JGBC,Drama,2016-05-03 20:00:00,2016-05-03 20:00:00,3600,0,0,0.04504206043863492
1438,DETECTIVES,JGBC,Drama,2016-05-10 20:00:00,2016-05-10 20:00:00,3600,0,0,0.0588946833204191
1439,DETECTIVES,JGBC,Drama,2016-05-15 22:00:00,2016-05-15 22:00:00,3600,0,1,0.016878502762524002
1440,DETECTIVES,JGBC,Drama,2016-05-17 20:00:00,2016-05-17 20:00:00,3600,0,0,0.06250284496176263
1441,DETECTIVES,JGBC,Drama,2016-05-31 20:00:00,2016-05-31 20:00:00,3600,0,1,0.024001355119091745
1442,DETECTIVES,JGBC,Drama,2016-06-07 20:00:00,2016-06-07 20:00:00,3660,0,1,0.02240600083947151
1443,DETECTIVES,JGBC,Drama,2016-06-14 20:00:00,2016-06-14 20:00:00,3600,0,1,0.02155047301485699
1444,DETECTIVES,JGBC,Drama,2016-06-21 20:00:00,2016-06-21 20:00:00,3600,0,1,0.019934085840380016
1445,DETECTIVES,JGBC,Drama,2016-06-28 20:00:00,2016-06-28 20:00:00,3600,0,1,0.02364302506485193
1446,DETECTIVES,JGBC,Drama,2016-07-05 20:00:00,2016-07-05 20:00:00,3600,0,1,0.02262724829026716
1447,DETECTIVES,JGBC,Drama,2016-07-12 20:00:00,2016-07-12 20:00:00,3600,0,1,0.01929640545093151
1448,DETECTIVES,JGBC,Drama,2016-07-19 20:00:00,2016-07-19 20:00:00,3600,0,1,0.02060154566586935
1449,DETECTIVES,JGBC,Drama,2016-07-26 20:00:00,2016-07-26 20:00:00,3600,0,1,0.016787567058585726
1450,DETECTIVES,JGBC,Drama,2016-08-02 20:00:00,2016-08-02 20:00:00,3600,0,1,0.019808377522487614
1451,DETECTIVES,JGBC,Drama,2016-08-09 20:00:00,2016-08-09 20:00:00,3600,0,1,0.020350912913115245
1452,DETECTIVES,JGBC,Drama,2016-08-16 20:00:00,2016-08-16 20:00:00,3600,0,1,0.02394937962806994
1453,DETECTIVES,JGBC,Drama,2016-08-23 20:00:00,2016-08-23 20:00:00,3600,0,1,0.02217873973318061
1454,DETECTIVES,JGBC,Drama,2016-08-30 20:00:00,2016-08-30 20:00:00,3600,0,1,0.02398352893890675
1455,DETECTIVES,JGBC,Drama,2016-09-06 20:00:00,2016-09-06 20:00:00,3600,0,1,0.02640679716246229
1456,DETECTIVES,JGBC,Drama,2016-09-13 21:00:00,2016-09-13 21:00:00,3600,0,1,0.019207340769715253
1457,DETECTIVES,JGBC,Drama,2016-09-20 20:00:00,2016-09-20 20:00:00,3600,1,0,0.0498322925713528
1458,DETECTIVES,JGBC,Drama,2016-09-27 20:00:00,2016-09-27 20:00:00,3600,0,0,0.045778789007856265
1459,DETECTIVES,JGBC,Drama,2016-10-04 20:00:00,2016-10-04 20:00:00,3600,0,0,0.04930194851990586
1460,DETECTIVES,JGBC,Drama,2016-10-11 20:00:00,2016-10-11 20:00:00,3600,0,0,0.04504041807272848
1461,DETECTIVES,JGBC,Drama,2016-10-18 20:00:00,2016-10-18 20:00:00,3600,0,0,0.05383594971326283
1462,DETECTIVES,JGBC,Drama,2016-10-25 20:00:00,2016-10-25 20:00:00,3600,0,0,0.04572486157059038
1463,DETECTIVES,JGBC,Drama,2016-11-01 20:00:00,2016-11-01 20:00:00,3600,1,1,0.031159951437000694
1464,DETECTIVES,JGBC,Drama,2016-11-15 20:00:00,2016-11-15 20:00:00,3600,0,0,0.047358953376205784
1465,DETECTIVES,JGBC,Drama,2016-11-22 20:00:00,2016-11-22 20:00:00,3600,0,0,0.04973860958994929
1466,DETECTIVES,JGBC,Drama,2016-11-29 21:00:00,2016-11-29 21:01:00,3540,0,1,0.03132650967130431
1467,DETECTIVES,JGBC,Drama,2016-12-06 20:00:00,2016-12-06 20:00:00,3600,0,0,0.051108115656180585
1468,DETECTIVES,JGBC,Drama,2016-12-13 20:00:00,2016-12-13 20:00:00,3600,0,0,0.0518712407266218
1469,DETECTIVES,JGBC,Drama,2016-12-20 20:00:00,2016-12-20 20:00:00,3600,0,1,0.034286813339079125
1470,DETECTIVES,JGBC,Drama,2016-12-27 20:00:00,2016-12-27 20:00:00,3600,0,1,0.031458789405641924
1471,DETECTIVES,JGBC,Drama,2017-01-03 20:00:00,2017-01-03 20:00:00,3600,0,0,0.04764447576822356
1472,DETECTIVES,JGBC,Drama,2017-01-10 20:00:00,2017-01-10 20:00:00,3600,0,1,0.03478042934332217
1473,DETECTIVES,JGBC,Drama,2017-01-17 20:00:00,2017-01-17 20:00:00,3600,0,0,0.048815022706931416
1474,DETECTIVES,JGBC,Drama,2017-01-24 20:00:00,2017-01-24 20:00:00,3600,0,0,0.04997905456293302
1475,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-09-07 21:30:00,2015-09-07 21:59:00,3660,0,1,0.018994650790898144
1476,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-09-14 21:30:00,2015-09-14 21:59:00,3660,0,1,0.01637378468329004
1477,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-09-21 21:30:00,2015-09-21 21:59:00,3660,1,0,0.028501702823772287
1478,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-09-28 21:30:00,2015-09-28 21:59:00,3660,0,0,0.02529549476296804
1479,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-10-05 21:30:00,2015-10-05 21:59:00,3660,0,0,0.025856819500923143
1480,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-10-12 21:30:00,2015-10-12 21:59:00,3660,0,0,0.025357290813365047
1481,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-10-19 21:30:00,2015-10-19 21:59:00,3660,0,0,0.02835301116552335
1482,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-11-02 21:30:00,2015-11-02 21:59:00,3660,0,0,0.02748030818435015
1483,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-11-09 21:30:00,2015-11-09 21:59:00,3660,0,0,0.02824830261732857
1484,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-11-16 21:30:00,2015-11-16 21:59:00,3660,0,0,0.027152623326372714
1485,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-11-23 21:30:00,2015-11-23 21:59:00,3660,0,0,0.02470269500508929
1486,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-11-30 21:30:00,2015-11-30 21:59:00,3660,0,1,0.02313997191525977
1487,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-12-07 21:30:00,2015-12-07 21:59:00,3660,0,0,0.030476802041572618
1488,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-12-14 21:30:00,2015-12-14 21:59:00,3660,0,0,0.03291136085069392
1489,DETECTIVES IN THE SOUTH,JGBC,Drama,2015-12-28 21:30:00,2015-12-28 21:59:00,3660,0,1,0.02143778357651313
1490,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-01-04 21:30:00,2016-01-04 21:59:00,3660,0,0,0.03612580955152892
1491,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-01-11 21:30:00,2016-01-11 21:59:00,3660,0,1,0.023836756695751776
1492,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-01-18 21:30:00,2016-01-18 21:59:00,3660,0,0,0.03513002202618599
1493,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-01-25 21:30:00,2016-01-25 21:59:00,3660,0,0,0.03626898831919578
1494,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-02-01 21:30:00,2016-02-01 21:59:00,3660,0,1,0.025339213583090842
1495,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-02-08 21:30:00,2016-02-08 21:59:00,3660,0,0,0.0322010649634968
1496,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-02-22 21:30:00,2016-02-22 21:59:00,3660,0,0,0.02882748228742732
1497,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-02-29 21:30:00,2016-02-29 21:59:00,3660,0,0,0.02461495629832829
1498,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-03-07 21:30:00,2016-03-07 21:59:00,3660,0,1,0.0214785968040436
1499,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-03-14 21:30:00,2016-03-14 21:59:00,3660,0,0,0.0310608607537681
1500,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-03-21 21:30:00,2016-03-21 21:59:00,3660,0,0,0.027733068209821486
1501,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-03-28 21:30:00,2016-03-28 21:59:00,3660,0,0,0.028771260807781463
1502,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-04-04 21:30:00,2016-04-04 21:59:00,3660,0,1,0.01804653398285601
1503,DETECTIVES IN THE SOUTH,JGBC,Drama,2016-04-11 21:30:00,2016-04-11 21:59:00,3660,0,0,0.028865533215181406
